,CellID,ClusterID,ClusterName,Region,Total_molecules,Valid,X,Y,_tSNE_1,_tSNE_2,size_pix,size_um2
3487,6260,22,Oligodendrocyte MF,Layer 6,232,1,4565.609388094632,33887.54525523221,25.67707633972168,58.49095916748047,20583.0,86.96317499999999
3488,5360,22,Oligodendrocyte MF,Layer 6,123,1,7566.368746395241,30311.143670363166,27.131732940673828,60.91522216796875,13474.0,56.92765
3494,3785,22,Oligodendrocyte MF,Layer 4,302,1,12737.378024712392,34001.51295554959,49.04168701171875,-3.3487260341644287,30040.0,126.91900000000001
3500,831,22,Oligodendrocyte MF,Layer 6,52,1,16824.106877443675,25329.90460945296,31.451709747314453,58.16281509399414,5698.0,24.07405
3505,2279,22,Oligodendrocyte MF,Layer 6,252,1,13299.340291211658,30449.344316862982,21.95628547668457,65.9474868774414,23952.0,101.19720000000001
3506,3902,22,Oligodendrocyte MF,Layer 6,396,1,9605.184895121176,32244.75423535693,34.168819427490234,60.617549896240234,40077.0,169.325325
3507,2124,22,Oligodendrocyte MF,Layer 4,302,1,12737.378024712392,34001.51295554959,49.041690826416016,-3.3487284183502197,30040.0,126.91900000000001
3508,1747,22,Oligodendrocyte MF,Layer 4,112,1,15703.981606232455,35041.7101068942,31.827045440673828,51.402347564697266,16126.0,68.13235
3532,2332,22,Oligodendrocyte MF,Layer 6,52,1,16824.106877443675,25329.90460945296,31.451709747314453,58.16281509399414,5698.0,24.07405
3540,345,22,Oligodendrocyte MF,Layer 4,162,1,21337.770758555664,32423.28121303704,27.26302719116211,50.42864227294922,20465.0,86.46462500000003
3544,756,22,Oligodendrocyte MF,Layer 4,142,1,18736.383532470165,25911.245395169222,29.62533187866211,53.36014938354492,22819.0,96.410275
3547,7628,22,Oligodendrocyte MF,Layer 6,87,1,1162.9737197422546,33083.050057971384,22.483213424682617,66.56132507324219,9947.0,42.026075000000006
3549,4772,22,Oligodendrocyte MF,Layer 2-3 medial,38,1,6958.1634897072945,41886.227843859,-6.95327091217041,-19.684444427490234,6123.0,25.869675000000004
3552,2579,22,Oligodendrocyte MF,Layer 6,124,1,16442.685774578444,23081.782476081542,28.403533935546875,51.485965728759766,14658.0,61.930049999999994
3556,3809,22,Oligodendrocyte MF,Layer 4,58,1,12263.00705908608,33276.345807631194,34.97825622558594,51.211524963378906,12732.0,53.7927
3558,2144,22,Oligodendrocyte MF,Layer 5,21,1,16697.27539505103,28950.041887767264,24.892488479614258,61.66719055175781,2011.0,8.496475
3566,3868,22,Oligodendrocyte MF,Layer 5,246,1,10513.886449282818,32685.294663597087,30.912057876586914,54.98972702026367,41244.0,174.25590000000005
3572,415,22,Oligodendrocyte MF,Layer 4,132,1,19911.338513214025,31329.590805626434,26.513538360595703,58.86357498168945,12656.0,53.471599999999995
3574,3843,22,Oligodendrocyte MF,Layer 6,182,1,11064.575456264463,31431.221281338378,29.496658325195312,58.52341079711914,21463.0,90.68117500000001
3577,2149,22,Oligodendrocyte MF,Layer 5,123,1,16605.830007942037,28984.53972477199,25.64644432067871,61.46693801879883,9007.0,38.05457500000001
3580,117,22,Oligodendrocyte MF,Layer 4,194,1,21351.71900658212,32428.141623558393,27.289613723754883,50.46296310424805,26676.0,112.7061
3581,5359,22,Oligodendrocyte MF,Layer 6,132,1,7611.702012365957,30220.242526880767,28.5045223236084,67.334228515625,8377.0,35.392825
3587,2333,22,Oligodendrocyte MF,Layer 6,59,1,16826.936001587652,25419.4356748198,31.39634895324707,59.6334228515625,10516.0,44.4301
3595,832,22,Oligodendrocyte MF,Layer 6,59,1,16826.936001587652,25419.4356748198,31.39634895324707,59.6334228515625,10516.0,44.4301
3597,994,21,Oligodendrocyte Mature,Layer 6,126,1,19573.11328656353,17001.41058874069,-7.654845714569092,24.236038208007812,17819.0,75.285275
3600,2288,21,Oligodendrocyte Mature,Layer 6,119,1,13057.16007074752,30630.363519263043,3.2309377193450928,61.57522201538086,20682.0,87.38145
3605,3969,21,Oligodendrocyte Mature,Layer 6,145,1,12806.96464462194,29759.924757598637,7.7756476402282715,41.19096374511719,13933.0,58.866924999999995
3606,6465,21,Oligodendrocyte Mature,Layer 6,230,1,4455.0018716889535,30716.619889918642,8.310523986816406,54.19189453125,30605.0,129.306125
3609,2213,21,Oligodendrocyte Mature,Layer 6,147,1,14968.12832488655,28404.651567586883,-6.168502330780029,42.3868408203125,21356.0,90.22909999999999
3619,6175,21,Oligodendrocyte Mature,Layer 5,225,1,1876.6779266839003,36184.93064709114,6.711655616760254,59.65982437133789,32522.0,137.40545000000003
3637,744,21,Oligodendrocyte Mature,Layer 4,325,1,19605.904737857974,26328.898104973854,21.010086059570312,62.31202697753906,39858.0,168.40004999999996
3653,6323,21,Oligodendrocyte Mature,Layer 6,167,1,3010.5653364996106,31405.194349888276,6.070092678070068,53.8841667175293,18712.0,79.0582
3656,5103,21,Oligodendrocyte Mature,Layer 6,97,1,8464.407220319408,32191.319666562005,5.808327674865723,59.013877868652344,14153.0,59.796425
3660,811,21,Oligodendrocyte Mature,Layer 6,134,1,17367.50281048627,24928.866131423936,1.3633288145065308,55.24849319458008,31726.0,134.04235
3681,5358,21,Oligodendrocyte Mature,Layer 6,98,1,7563.664381281593,28973.950302067773,6.104243755340576,45.62760543823242,6872.0,29.034200000000006
3682,3899,21,Oligodendrocyte Mature,Layer 5,138,1,9699.956163898007,32975.59776922352,7.321493625640869,60.7208251953125,22714.0,95.96665
3683,668,21,Oligodendrocyte Mature,Layer 4,147,1,18426.775267767793,28735.6228151652,3.418003559112549,56.46061325073242,21788.0,92.0543
3687,1956,21,Oligodendrocyte Mature,Layer 4,156,1,16439.18976847241,33634.550769901514,29.291831970214844,55.08998489379883,19554.0,82.61564999999999
3691,5414,21,Oligodendrocyte Mature,Layer 6,145,1,5812.147987002878,30326.547050352296,3.275663137435913,53.490699768066406,17299.0,73.08827500000001
3692,4076,21,Oligodendrocyte Mature,Layer 6,325,1,10492.969248145797,27917.15299462213,-18.30066680908203,44.18756866455078,45863.0,193.771175
3700,6400,21,Oligodendrocyte Mature,Layer 6,8,1,1546.564864326312,32949.754731925255,1.414006233215332,61.977272033691406,1858.0,7.850050000000001
3705,2380,21,Oligodendrocyte Mature,Layer 6,256,1,15890.902795759535,23580.692568640043,-1.1457147598266602,50.81840896606445,21913.0,92.58242500000001
3706,2506,21,Oligodendrocyte Mature,Layer 6,100,1,13407.03108857243,24500.259594148854,6.343410491943359,41.048301696777344,18876.0,79.75110000000001
3713,2508,21,Oligodendrocyte Mature,Layer 6,233,1,13410.069319717755,24147.383986045217,4.426982402801514,60.019073486328125,21926.0,92.63735
3717,989,21,Oligodendrocyte Mature,Layer 6,364,1,19740.868169509486,18504.379376249046,29.313739776611328,14.15772533416748,44199.0,186.740775
3719,2286,21,Oligodendrocyte Mature,Layer 6,163,1,13111.37288321762,29758.937673937584,2.4461984634399414,60.67845916748047,24557.0,103.75332499999999
3722,727,21,Oligodendrocyte Mature,Layer 5,221,1,16693.66117672676,28239.654262985252,3.837634563446045,55.73232650756836,42533.0,179.70192500000002
3731,2200,21,Oligodendrocyte Mature,Layer 6,164,1,15242.401637555378,26667.981489946633,7.808967113494873,56.26035690307617,18508.0,78.19630000000002
3732,7655,21,Oligodendrocyte Mature,Layer 6,109,1,493.7112608881944,32755.35954344131,23.514890670776367,60.57072830200195,11222.0,47.41295
3739,2542,21,Oligodendrocyte Mature,Layer 6,106,1,17230.7987922385,21440.899105117016,-16.926097869873047,2.982961893081665,26032.0,109.98520000000002
3746,4061,21,Oligodendrocyte Mature,Layer 6,319,1,10846.975025161642,29523.59689141687,10.33838176727295,57.63896560668945,40618.0,171.61105
3750,5353,21,Oligodendrocyte Mature,Layer 6,206,1,7704.526188191958,29388.960528684478,5.642138957977295,55.25481033325195,17933.0,75.76692500000003
3752,755,21,Oligodendrocyte Mature,Layer 4,73,1,18747.58152557921,26126.642287076906,7.356662273406982,51.51782989501953,10094.0,42.647149999999996
3755,2172,21,Oligodendrocyte Mature,Layer 6,158,1,16008.272644511284,27557.13698138696,7.6802191734313965,47.648311614990234,19754.0,83.46064999999999
3757,7076,21,Oligodendrocyte Mature,Layer 4,91,1,318.23139083189744,40318.89616171834,22.660253524780273,58.93204879760742,11909.0,50.315524999999994
3762,443,21,Oligodendrocyte Mature,Layer 4,191,1,19382.7537950852,33258.88048294182,6.474414348602295,54.43694305419922,21979.0,92.86127499999999
3763,6250,21,Oligodendrocyte Mature,Layer 6,125,1,4732.1338388222575,31431.89983225019,7.279019832611084,64.3277816772461,15238.0,64.38055000000001
3764,6305,21,Oligodendrocyte Mature,Layer 6,98,1,3431.476002915908,31816.938328659886,-3.3194684982299805,49.41376495361328,10421.0,44.02872500000001
3778,5355,21,Oligodendrocyte Mature,Layer 6,184,1,7680.739597523669,28773.23146079475,-3.3091020584106445,49.41650390625,15932.0,67.31269999999999
3780,2593,21,Oligodendrocyte Mature,Layer 6,177,1,16071.528308737987,20645.465979827888,7.694314956665039,44.146549224853516,10738.0,45.36805000000001
3785,3952,21,Oligodendrocyte Mature,Layer 6,163,1,13111.37288321762,29758.937673937584,2.4461984634399414,60.67845916748047,24557.0,103.75332499999999
3786,979,21,Oligodendrocyte Mature,Layer 6,378,1,19913.596715899435,16327.76468472986,7.423086643218994,37.140525817871094,37781.0,159.624725
3789,2483,21,Oligodendrocyte Mature,Layer 6,226,1,13980.656256422702,25714.39975697826,2.0837879180908203,61.0361442565918,28457.0,120.23082500000002
3790,922,21,Oligodendrocyte Mature,Layer 6,106,1,17230.7987922385,21440.899105117016,-16.926158905029297,2.9829721450805664,26032.0,109.98520000000002
3796,2609,21,Oligodendrocyte Mature,Layer 6,247,1,15736.185652223536,21269.58651086754,7.042515754699707,44.98423767089844,26496.0,111.94559999999998
3799,5334,21,Oligodendrocyte Mature,Layer 6,320,1,8172.62128656017,28985.929921935858,-2.5118136405944824,45.74637222290039,24509.0,103.55052500000002
3801,2303,21,Oligodendrocyte Mature,Layer 6,145,1,12806.96464462194,29759.924757598637,7.775632858276367,41.190956115722656,13933.0,58.866924999999995
3808,4110,21,Oligodendrocyte Mature,Layer 6,154,1,9912.52924315858,28858.29141478193,12.594428062438965,54.52629089355469,14316.0,60.48510000000001
3836,2173,21,Oligodendrocyte Mature,Layer 5,269,1,16016.066386339242,29821.422440198403,6.699045181274414,57.14079284667969,52853.0,223.30392500000002
3837,5208,21,Oligodendrocyte Mature,Layer 6,98,1,6387.429805485917,30851.134577901983,10.03613567352295,63.30952072143555,11504.0,48.60440000000001
3843,6257,21,Oligodendrocyte Mature,Layer 6,146,1,4580.690460901915,30903.11044630731,4.134829998016357,45.60127258300781,12083.0,51.050675
3850,2473,21,Oligodendrocyte Mature,Layer 6,129,1,14120.258769729777,24524.84658612464,7.041565895080566,47.062110900878906,12786.0,54.02085
3851,4064,21,Oligodendrocyte Mature,Layer 6,155,1,10821.540667999163,29361.094511583564,-2.8604066371917725,44.31863784790039,8213.0,34.69992500000001
3862,2141,21,Oligodendrocyte Mature,Layer 5,164,1,16731.138360324818,28193.17951648199,1.9563074111938477,54.912628173828125,22991.0,97.13697499999998
3875,5317,21,Oligodendrocyte Mature,Layer 6,159,1,8515.601996532787,29470.95306572857,-18.636672973632812,44.39796829223633,37917.0,160.19932500000002
3878,4956,21,Oligodendrocyte Mature,Layer 5,16,1,7492.865130789465,36215.40769756414,-27.249866485595703,-0.7895017862319946,5986.0,25.290850000000006
3884,4053,21,Oligodendrocyte Mature,Layer 6,117,1,10959.936611302819,30399.26645154852,4.1846818923950195,44.15018081665039,13328.0,56.3108
3885,596,21,Oligodendrocyte Mature,Layer 4,162,1,20399.47639657696,30263.930379570567,5.469832420349121,56.873077392578125,22376.0,94.53859999999999
3887,6376,21,Oligodendrocyte Mature,Layer 6,138,1,1978.8671596944005,33469.2380875605,0.8308871984481812,58.06658935546875,19045.0,80.46512500000003
3893,984,21,Oligodendrocyte Mature,Layer 6,245,1,19799.100443083647,18337.045435254007,-3.7427093982696533,51.853511810302734,27874.0,117.76764999999999
3908,5365,21,Oligodendrocyte Mature,Layer 6,148,1,7365.935447349682,30142.136050915637,9.28730297088623,50.67318344116211,20771.0,87.757475
3909,6258,21,Oligodendrocyte Mature,Layer 6,125,1,4551.280798771804,30976.707900096746,-2.3697969913482666,59.8482666015625,10194.0,43.06965
3919,4187,21,Oligodendrocyte Mature,Layer 6,301,1,12623.770760666905,26129.7277788727,1.1805553436279297,58.84811019897461,28005.0,118.32112500000004
3931,6331,21,Oligodendrocyte Mature,Layer 6,541,1,2661.7653596442615,31311.69507697376,2.736604928970337,40.72172546386719,50540.0,213.5315
3932,788,21,Oligodendrocyte Mature,Layer 4,49,1,17914.96486783825,26531.822826371175,-0.2964414954185486,33.747093200683594,6314.0,26.67665
3935,1039,21,Oligodendrocyte Mature,Layer 6,293,1,18304.474355030125,18956.98739800088,8.003046989440918,45.65068435668945,46490.0,196.42025
3937,858,21,Oligodendrocyte Mature,Layer 6,145,1,19269.201452251076,18551.674494048973,-2.1735503673553467,47.90924835205078,18945.0,80.04262500000003
3947,2435,21,Oligodendrocyte Mature,Layer 6,121,1,14916.964406071169,24378.77497123958,6.270932674407959,58.45234680175781,18080.0,76.38799999999998
3952,1002,21,Oligodendrocyte Mature,Layer 6,186,1,19338.577936788413,18104.05711658214,1.679598331451416,47.118255615234375,20448.0,86.39280000000001
3955,5143,21,Oligodendrocyte Mature,Layer 6,137,1,7764.026861385904,33368.58943999531,9.687323570251465,61.4261474609375,16992.0,71.79120000000002
3983,2206,21,Oligodendrocyte Mature,Layer 5,143,1,15139.079876653632,28586.145237060773,1.9563568830490112,42.36983871459961,22027.0,93.06407500000003
3986,2493,21,Oligodendrocyte Mature,Layer 6,185,1,13778.559234992064,25255.468284659288,-17.806129455566406,43.403114318847656,41293.0,174.46292499999998
3987,980,21,Oligodendrocyte Mature,Layer 6,357,1,19930.118833685945,18341.943128963532,2.425508499145508,53.76140594482422,25997.0,109.837325
3994,5280,21,Oligodendrocyte Mature,Layer 6,125,1,4732.1338388222575,31431.89983225019,7.279052257537842,64.32776641845703,15238.0,64.38055000000001
3997,5357,21,Oligodendrocyte Mature,Layer 6,50,1,7638.952052804787,28938.43688097527,-0.7251148223876953,41.998722076416016,4518.0,19.088549999999998
3998,130,21,Oligodendrocyte Mature,Layer 2-3 lateral,231,1,21018.380473537887,33915.33931945362,24.661283493041992,49.705055236816406,27257.0,115.160825
4000,2586,21,Oligodendrocyte Mature,Layer 6,97,1,16203.203440511568,22663.69322432185,7.773563385009766,61.46354293823242,18312.0,77.36820000000002
4013,2482,21,Oligodendrocyte Mature,Layer 6,137,1,14007.310740304325,25226.4698676664,1.0093713998794556,46.88570785522461,10983.0,46.40317500000001
4016,6399,21,Oligodendrocyte Mature,Layer 6,124,1,1597.7621619127349,32972.128150634584,-2.847306966781616,56.02290344238281,13242.0,55.94745
4028,2603,21,Oligodendrocyte Mature,Layer 6,340,1,15769.417393404632,22067.267737212547,8.668501853942871,19.330677032470703,51415.0,217.22837499999997
4029,355,21,Oligodendrocyte Mature,Layer 2-3 lateral,231,1,21018.380473537887,33915.33931945362,24.661256790161133,49.705108642578125,27257.0,115.160825
4033,2598,21,Oligodendrocyte Mature,Layer 6,89,1,15973.246318224457,20663.317230428976,10.3582124710083,48.40367126464844,9622.0,40.652950000000004
4039,2314,21,Oligodendrocyte Mature,Layer 6,57,1,17339.701778059592,24850.994322646486,0.4124019742012024,56.60000228881836,6637.0,28.041325000000008
4048,7041,28,Perivascular Macrophages,Layer 4,75,1,1239.187974676246,39104.8345609235,-6.266003608703613,-17.14956283569336,14745.0,62.297625000000004
4050,4790,28,Perivascular Macrophages,Layer 2-3 medial,145,1,6610.423119472016,42383.773325079535,-19.128999710083008,-43.458984375,22070.0,93.24575000000002
4053,5713,28,Perivascular Macrophages,Layer 2-3 medial,136,1,3034.693549697986,43930.85889519316,-6.911902904510498,-1.2302616834640503,22757.0,96.14832500000001
4054,1979,28,Perivascular Macrophages,Layer 4,199,1,15876.982158870644,32984.87136632888,23.21736717224121,-24.644227981567383,19057.0,80.51582499999999
4055,5,28,Perivascular Macrophages,Pia Layer 1,90,1,23895.58588501429,36974.18762773995,-4.58237886428833,2.5402262210845947,12084.0,51.0549
4056,3691,28,Perivascular Macrophages,Layer 5,138,1,10038.531675786662,35057.62876996797,-5.656638145446777,-1.1919928789138794,25565.0,108.01212500000003
4059,7084,28,Perivascular Macrophages,Layer 4,48,1,167.48426164787452,41815.77702357063,-3.010939598083496,6.251742362976074,10740.0,45.3765
4062,1803,28,Perivascular Macrophages,Layer 3-4,599,1,14604.85827456796,36793.688590073,-20.226593017578125,-43.27647018432617,50554.0,213.59065
4063,5661,28,Perivascular Macrophages,Layer 2-3 medial,510,1,4400.331367290826,45467.89212303135,-18.987159729003906,-44.283355712890625,55788.0,235.7043
4064,4513,28,Perivascular Macrophages,Pia Layer 1,15,1,5319.764696631344,46990.49859110664,5.7462358474731445,27.262840270996094,2479.0,10.473775
4067,5616,28,Perivascular Macrophages,Pia Layer 1,98,1,1715.2217423003785,47727.51654592626,39.73964309692383,21.949792861938477,32257.0,136.285825
4068,4807,28,Perivascular Macrophages,Layer 2-3 medial,310,1,6243.090870323616,42041.756649162264,-18.753679275512695,-43.3066291809082,42940.0,181.42150000000004
4069,7367,28,Perivascular Macrophages,Layer 5,94,1,257.367676257385,36273.84421874287,-1.3644706010818481,4.521093845367432,22566.0,95.34135000000002
4070,5671,28,Perivascular Macrophages,Layer 2-3 medial,150,1,4096.562015357853,42997.24189104535,-3.265702962875366,-2.6190967559814453,20509.0,86.65052500000002
4071,5587,28,Perivascular Macrophages,Pia Layer 1,57,1,4299.177395164716,47159.41066105316,-5.295045375823975,3.0894572734832764,12151.0,51.33797500000001
4072,5796,28,Perivascular Macrophages,Layer 2-3 medial,76,1,1339.924027285284,44643.446748102004,-15.819475173950195,-30.466890335083008,16987.0,71.770075
4073,5815,28,Perivascular Macrophages,Layer 2-3 medial,71,1,832.5217936389345,44271.57199533326,-4.665976524353027,-15.645400047302246,7341.0,31.015725
4076,3684,28,Perivascular Macrophages,Layer 4,203,1,10170.454070974236,36210.92237939889,-3.7824010848999023,0.9957476854324341,43069.0,181.96652500000005
4077,3466,28,Perivascular Macrophages,Layer 2-3 medial,109,1,10148.529001537794,39834.78161344175,-24.48818016052246,-32.56972122192383,12855.0,54.312375
